date,open,close,high,low,volume
2000-11-27,0.48550030589103693,0.485500305891037,0.48550030589103693,0.48550030589103693,9051
2000-11-28,0.48550030589103693,0.485500305891037,0.48550030589103693,0.48550030589103693,0
2000-11-29,0.48550030589103693,0.485500305891037,0.48550030589103693,0.48550030589103693,0
2000-11-30,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,15516
2000-12-03,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-04,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-05,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-06,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-07,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-10,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-11,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-12,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-13,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-14,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-17,0.48132702708244324,0.48132702708244324,0.48132702708244324,0.48132702708244324,0
2000-12-18,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,23275
2000-12-19,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-20,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-21,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-24,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-25,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-26,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-27,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-28,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2000-12-31,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-01,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-02,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-03,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-04,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-07,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-08,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-09,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-10,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-11,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-14,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-15,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-16,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-17,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-18,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
2001-01-21,0.4604603052139282,0.4604603052139282,0.4604603052139282,0.4604603052139282,0
